Fläche;Raster;Rasterpunkt-Koordinaten [m];;;Momente [kNm/m];;;Querkräfte [kN/m];;Normalkräfte [kN/m];;
1812;1;-1.950;0.650;-3.721;0.00;0.05;0.01;0.38;0.07;3.35;21.94;-2.97
1813;1;-1.950;0.750;-3.734;0.04;0.07;0.01;0.37;0.07;2.35;22.06;-1.96
1814;1;-1.950;0.850;-3.746;0.07;0.08;0.00;0.34;0.08;1.24;21.89;-0.95
1815;1;-1.950;0.950;-3.759;0.09;0.09;0.00;0.30;0.09;0.23;21.42;-0.09
1816;1;-1.950;1.050;-3.772;0.11;0.10;0.00;0.27;0.10;-0.68;20.91;0.57
1817;1;-1.950;1.150;-3.785;0.14;0.11;0.00;0.23;0.10;-1.56;20.50;1.08
1818;1;-1.950;1.250;-3.798;0.15;0.12;0.00;0.20;0.11;-2.51;20.23;1.49
1819;1;-1.950;1.350;-3.810;0.17;0.13;0.00;0.16;0.13;-3.34;19.99;1.70
1820;1;-1.950;1.450;-3.823;0.18;0.14;0.00;0.13;0.14;-4.11;19.69;1.78
1821;1;-1.950;1.550;-3.836;0.18;0.15;0.00;0.09;0.15;-4.83;19.40;1.76
1822;1;-1.950;1.650;-3.849;0.19;0.17;0.00;0.06;0.15;-5.60;19.26;1.64
1823;1;-1.950;1.750;-3.862;0.19;0.18;0.00;0.03;0.16;-6.25;19.14;1.35
1824;1;-1.950;1.850;-3.875;0.19;0.19;0.00;-0.01;0.16;-6.86;18.98;0.99
1825;1;-1.950;1.950;-3.887;0.19;0.20;0.00;-0.04;0.16;-7.47;18.78;0.55
1826;1;-0.200;2.200;-3.723;-0.16;0.05;-0.03;0.03;0.17;6.60;14.11;8.32
1827;1;-0.200;2.600;-3.818;-0.10;0.09;-0.05;0.32;0.19;2.13;10.03;6.84
1828;1;-0.200;3.000;-3.912;0.00;0.15;-0.06;0.62;0.14;-7.26;6.06;6.61
1829;1;-0.200;3.400;-4.008;0.08;0.14;-0.05;0.77;-0.07;-25.23;2.47;6.57
1830;1;-0.200;3.800;-4.102;0.12;0.05;-0.05;0.61;-0.19;-52.14;0.39;3.79
1831;1;-0.600;2.200;-3.767;-0.10;0.08;-0.02;-0.26;0.07;2.97;18.19;4.36
1832;1;-0.600;2.600;-3.852;-0.12;0.11;-0.04;-0.11;0.10;-1.04;13.07;2.89
1833;1;-0.600;3.000;-3.938;-0.11;0.12;-0.05;0.05;0.03;-9.74;7.78;2.65
1834;1;-0.600;3.400;-4.023;-0.08;0.09;-0.06;0.17;-0.07;-26.23;3.19;3.34
1835;1;-0.600;3.800;-4.108;-0.05;0.03;-0.07;0.22;-0.07;-52.58;0.41;2.38
1836;1;-1.000;2.200;-3.813;0.01;0.12;0.00;-0.31;0.10;-0.77;18.78;0.88
1837;1;-1.000;2.600;-3.888;-0.04;0.14;-0.02;-0.29;0.08;-4.32;14.44;-0.66
1838;1;-1.000;3.000;-3.963;-0.07;0.13;-0.04;-0.22;-0.01;-11.71;9.17;-0.78
1839;1;-1.000;3.400;-4.037;-0.08;0.08;-0.07;-0.12;-0.10;-26.07;3.99;0.40
1840;1;-1.000;3.800;-4.113;-0.07;0.02;-0.08;-0.05;-0.07;-50.31;0.53;0.98
1841;1;-1.400;2.200;-3.858;0.11;0.16;0.01;-0.25;0.14;-4.35;18.31;-1.03
1842;1;-1.400;2.600;-3.922;0.06;0.18;-0.01;-0.30;0.08;-7.37;14.91;-2.75
1843;1;-1.400;3.000;-3.987;0.02;0.16;-0.04;-0.29;-0.04;-13.33;10.05;-3.21
1844;1;-1.400;3.400;-4.052;-0.01;0.10;-0.07;-0.24;-0.14;-25.00;4.58;-1.99
1845;1;-1.400;3.800;-4.117;-0.01;0.02;-0.08;-0.16;-0.09;-45.54;0.63;-0.24
1846;1;-1.800;2.200;-3.902;0.17;0.21;0.00;-0.14;0.15;-7.53;17.89;-1.10
1847;1;-1.800;2.600;-3.957;0.14;0.23;-0.01;-0.23;0.07;-10.31;15.35;-3.24
1848;1;-1.800;3.000;-4.012;0.10;0.20;-0.04;-0.27;-0.07;-14.81;10.88;-4.39
1849;1;-1.800;3.400;-4.068;0.07;0.12;-0.07;-0.25;-0.18;-23.18;5.19;-3.58
1850;1;-1.800;3.800;-4.122;0.06;0.02;-0.07;-0.17;-0.12;-38.84;0.73;-1.16
1851;1;-2.200;0.200;-3.723;-0.15;0.02;0.01;0.10;0.24;6.60;15.52;-7.72
1852;1;-2.200;0.600;-3.767;-0.05;0.06;0.02;0.32;0.13;2.16;18.58;-2.78
1853;1;-2.200;1.000;-3.813;0.05;0.12;0.01;0.31;0.12;-1.68;18.55;0.90
1854;1;-2.200;1.400;-3.858;0.14;0.17;0.00;0.22;0.15;-5.01;17.94;2.49
1855;1;-2.200;1.800;-3.902;0.18;0.21;0.00;0.10;0.15;-7.84;17.65;2.07
1856;1;-2.200;2.200;-3.948;0.20;0.25;0.00;-0.02;0.12;-10.49;17.27;0.26
1857;1;-2.200;2.600;-3.993;0.19;0.27;-0.01;-0.12;0.02;-13.10;15.61;-2.23
1858;1;-2.200;3.000;-4.037;0.16;0.23;-0.04;-0.19;-0.11;-16.07;11.72;-4.21
1859;1;-2.200;3.400;-4.082;0.13;0.14;-0.07;-0.18;-0.23;-20.88;5.96;-4.31
1860;1;-2.200;3.800;-4.128;0.12;0.03;-0.07;-0.10;-0.15;-30.83;0.88;-1.81
1861;1;-2.600;0.200;-3.818;-0.07;0.08;0.03;-0.21;0.27;1.57;10.92;-5.86
1862;1;-2.600;0.600;-3.852;-0.08;0.11;0.03;0.16;0.14;-2.19;13.01;-1.47
1863;1;-2.600;1.000;-3.888;0.00;0.15;0.02;0.29;0.10;-5.52;14.00;1.97
1864;1;-2.600;1.400;-3.922;0.09;0.19;0.02;0.27;0.08;-8.29;14.42;3.68
1865;1;-2.600;1.800;-3.957;0.16;0.24;0.01;0.20;0.06;-10.87;14.98;3.76
1866;1;-2.600;2.200;-3.993;0.20;0.27;0.01;0.10;0.02;-13.33;15.43;2.40
1867;1;-2.600;2.600;-4.028;0.20;0.28;0.00;-0.01;-0.07;-15.42;14.81;-0.02
1868;1;-2.600;3.000;-4.063;0.17;0.24;-0.03;-0.08;-0.18;-16.91;11.97;-2.70
1869;1;-2.600;3.400;-4.097;0.14;0.15;-0.06;-0.07;-0.27;-18.30;6.63;-4.07
1870;1;-2.600;3.800;-4.133;0.13;0.03;-0.06;0.01;-0.17;-22.24;1.07;-2.23
1871;1;-3.000;0.200;-3.912;0.03;0.14;0.04;-0.52;0.20;-8.41;6.66;-5.25
1872;1;-3.000;0.600;-3.938;-0.06;0.13;0.05;-0.01;0.06;-11.23;7.59;-1.25
1873;1;-3.000;1.000;-3.963;-0.02;0.14;0.05;0.22;-0.01;-13.09;8.76;1.82
1874;1;-3.000;1.400;-3.987;0.06;0.18;0.04;0.28;-0.05;-14.37;9.62;3.80
1875;1;-3.000;1.800;-4.012;0.13;0.21;0.04;0.25;-0.08;-15.46;10.52;4.59
1876;1;-3.000;2.200;-4.037;0.17;0.24;0.04;0.17;-0.13;-16.38;11.49;4.17
1877;1;-3.000;2.600;-4.063;0.17;0.24;0.03;0.08;-0.19;-17.00;11.87;2.54
1878;1;-3.000;3.000;-4.088;0.14;0.21;0.00;0.00;-0.27;-16.88;10.57;-0.08
1879;1;-3.000;3.400;-4.113;0.10;0.13;-0.04;0.01;-0.31;-15.45;6.61;-2.61
1880;1;-3.000;3.800;-4.137;0.09;0.03;-0.05;0.10;-0.17;-13.89;1.23;-2.25
1881;1;-3.400;0.200;-4.008;0.12;0.15;0.04;-0.70;-0.06;-27.15;2.76;-5.03
1882;1;-3.400;0.600;-4.023;-0.02;0.10;0.06;-0.14;-0.08;-27.96;3.05;-2.04
1883;1;-3.400;1.000;-4.037;-0.02;0.09;0.07;0.13;-0.12;-27.35;3.76;0.41
1884;1;-3.400;1.400;-4.052;0.04;0.11;0.07;0.23;-0.17;-25.79;4.34;2.35
1885;1;-3.400;1.800;-4.068;0.10;0.13;0.07;0.23;-0.20;-23.59;4.98;3.62
1886;1;-3.400;2.200;-4.082;0.14;0.15;0.07;0.16;-0.24;-21.03;5.81;4.18
1887;1;-3.400;2.600;-4.097;0.14;0.15;0.06;0.07;-0.28;-18.32;6.54;3.90
1888;1;-3.400;3.000;-4.113;0.10;0.14;0.04;0.00;-0.31;-15.43;6.58;2.49
1889;1;-3.400;3.400;-4.128;0.05;0.09;0.00;0.01;-0.31;-11.83;4.90;-0.03
1890;1;-3.400;3.800;-4.142;0.02;0.02;-0.03;0.12;-0.15;-6.85;1.15;-1.50
1891;1;-3.800;0.200;-4.102;0.15;0.06;0.03;-0.54;-0.22;-54.92;0.43;-2.83
1892;1;-3.800;0.600;-4.108;0.01;0.03;0.06;-0.18;-0.11;-53.96;0.38;-1.69
1893;1;-3.800;1.000;-4.113;-0.02;0.02;0.07;0.05;-0.10;-50.66;0.50;-0.60
1894;1;-3.800;1.400;-4.117;0.03;0.02;0.07;0.15;-0.12;-45.33;0.60;0.38
1895;1;-3.800;1.800;-4.122;0.09;0.03;0.07;0.15;-0.15;-38.42;0.70;1.15
1896;1;-3.800;2.200;-4.128;0.13;0.03;0.07;0.09;-0.17;-30.46;0.87;1.73
1897;1;-3.800;2.600;-4.133;0.14;0.03;0.07;-0.01;-0.18;-22.00;1.06;2.14
1898;1;-3.800;3.000;-4.137;0.09;0.03;0.05;-0.09;-0.18;-13.77;1.23;2.19
1899;1;-3.800;3.400;-4.142;0.02;0.02;0.03;-0.10;-0.16;-6.81;1.16;1.49
1900;1;-3.800;3.800;-4.148;-0.02;0.01;0.00;0.01;-0.06;-1.82;0.44;0.00
